clues,state_code,mun_code,loc_code,inst_code,est_type,typology,status_code,start_date,longitude,latitud,admin_inst,care_level,unit_stratum,last_move,claveentidad,entidad,clavejurisdicción,jurisdicción,clavemunicipio,municipio,clavelocalidad,localidad,tipodeestablecimiento,tipología,nombredelestablecimiento,unidades,e13,c1301,c1302,c1303,c1304,c1305,c1306,c1307,c1308,c1309,c1310,c1311,c1312,c1313,c1314,c1315,c1316,c1317,c1318,c1319,c1320,c1321,e14,c1400,c1401,c1402,c1403,c1404,c1405,c1406,c1408,e15,c1501,c1502,c1504,c1505,c1506,c1507,c1508,c1509,c1601,c1602,c1701,c1702,e18,c1801,c1803,c1804,c1805,c1806,c1807,c1808,c1809,c1810,c1811,c1812,c1813,c1814,c1815,c1816,c1817,c1818,c1819,c1820,c1821,c1822,c1823,c1824,c1825,c1826,e19,c1901,c1902,c1903,c1904,e20,c2001,c2002,c2003,c2004,c2005,e21,c2101,c2102,c2103,c2104,e22,c2201,c2202,c2204,e23,c2301,c2302,c2303,c2304,c2305,c2306,c2308,e24,c2401,c2402,c2403,c2404,c2405,c2406,c2407,c2408,c2409,c2410,c2411,c2412,c2413,c2414,c2415,e25,c2501,c2502,c2503,c2504,c2506,c1706,c1707,c1710,c1725,c1729,c1735,c1738,c1745,c1746,c1747,c1749,c1730,c1750
ASSSA000351,1,2,22,SSA,1,A,1,1973-08-22,-101.97,22.086901,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,2,ASIENTOS,22,FRANCISCO VILLA,CE,A,CENTRO DE SALUD RURAL FRANCISCO VILLA,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000363,1,2,27,SSA,1,A,1,1979-03-02,-102.063,22.296301,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,2,ASIENTOS,27,JARILLAS,CE,A,CENTRO DE SALUD RURAL JARILLAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000375,1,2,39,SSA,1,B,1,1969-03-17,-101.959,22.0368,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,2,ASIENTOS,39,PILOTOS,CE,B,CENTRO DE SALUD RURAL PILOTOS,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000380,1,2,41,SSA,1,B,1,1990-04-22,-102.106,22.1327,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,2,ASIENTOS,41,EL POLVO,CE,B,CENTRO DE SALUD RURAL EL POLVO,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000392,1,2,59,SSA,1,C,1,1956-07-30,-102.067,22.0984,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,2,ASIENTOS,59,VILLA JUAREZ,CE,C,CENTRO DE SALUD RURAL VILLA JUAREZ,1,5,4,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,0,0,17,6,2,5,4,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,10,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000404,1,3,1,SSA,2,M,1,1995-06-17,-102.70332,21.848045,SESA,2,2,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,1,CALVILLO,HO,M,HOSPITAL GENERAL CALVILLO,1,9,0,1,1,1,1,1,0,0,0,0,1,0,0,,0,1,2,0,0,0,0,30,0,0,10,10,10,0,0,0,11,0,4,5,0,2,0,0,0,3,6,1,1,65,15,7,9,6,3,0,0,5,0,8,0,1,0,0,0,0,0,0,0,1,0,1,1,6,2,6,0,0,6,0,6,4,1,1,0,0,126,43,5,28,50,6,6,0,0,15,6,7,0,0,1,1,0,12,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,100,75,2,12,6,5,0,1,3,2,0,0,0,0,0,1,0,0,2016
ASSSA000416,1,3,1,SSA,1,G,1,2000-04-29,-102.733,21.8442,SESA,1,2,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,1,CALVILLO,CE,G,CENTRO DE SALUD URBANO CALVILLO PONIENTE,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,9,4,0,2,3,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,5,0,0,0,2,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000421,1,3,1,SSA,1,J,1,1962-06-01,-102.711,21.8465,SESA,1,2,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,1,CALVILLO,CE,J,CENTRO DE SALUD URBANO CALVILLO,1,5,4,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,6,0,5,9,0,0,0,0,2,0,0,0,0,1,0,1,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,12,9,0,0,0,3,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000433,1,3,20,SSA,1,A,1,1974-11-15,-102.66,21.886299,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,20,COLOMOS,CE,A,CENTRO DE SALUD RURAL COLOMOS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000445,1,3,21,SSA,1,A,1,1979-11-15,-102.686,21.8612,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,21,EL CUERVERO (CUERVEROS),CE,A,CENTRO DE SALUD RURAL EL CUERVERO,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000450,1,3,33,SSA,1,A,1,1979-11-15,-102.788,21.7747,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,33,JALTICHE DE ARRIBA,CE,A,CENTRO DE SALUD RURAL JALTICHE DE ARRIBA,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000462,1,3,36,SSA,1,C,1,1971-06-29,-102.696,21.964199,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,36,LA LABOR,CE,C,CENTRO DE SALUD RURAL LA LABOR,1,4,2,0,0,0,0,1,0,1,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000474,1,3,43,SSA,1,A,1,1971-01-15,-102.667,21.862499,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,43,MALPASO,CE,A,CENTRO DE SALUD RURAL MALPASO,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000491,1,3,69,SSA,1,A,1,1979-11-15,-102.839,21.808001,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,69,PRESA DE LOS SERNA,CE,A,CENTRO DE SALUD RURAL PRESA DE LOS SERNA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000503,1,3,84,SSA,1,A,1,1979-11-15,-102.696,21.9184,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,84,SAN TADEO,CE,A,CENTRO DE SALUD RURAL SAN TADEO,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000515,1,3,90,SSA,1,A,1,1979-11-15,-102.717,22.002399,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,90,TEMAZCAL,CE,A,CENTRO DE SALUD RURAL EL TEMAZCAL,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000520,1,3,95,SSA,1,A,1,1975-08-15,-102.671,22.027,SESA,1,1,CAMBIO,1,AGUASCALIENTES,3,CALVILLO,3,CALVILLO,95,EL TERRERO DE LA LABOR,CE,A,CENTRO DE SALUD RURAL TERRERO DE LA LABOR,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000532,1,4,1,SSA,1,C,1,1961-01-01,-102.297,22.366501,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,4,COSIO,1,COSIO,CE,C,CENTRO DE SALUD RURAL COSIO,1,5,4,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,1,0,0,0,0,17,9,0,4,4,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000544,1,4,33,SSA,1,A,1,1979-01-30,-102.287,22.4081,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,4,COSIO,33,SOLEDAD DE ABAJO [ESTACION DE ADAMES],CE,A,CENTRO DE SALUD RURAL SOLEDAD DE ABAJO,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000556,1,5,1,SSA,1,K,1,1994-01-15,-102.344,21.9536,SESA,1,2,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,1,JESUS MARIA,CE,K,CENTRO DE SALUD URBANO JESUS MARIA,1,6,5,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,11,0,6,7,1,1,0,0,4,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,12,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000561,1,5,33,SSA,1,A,1,1970-03-15,-102.465,21.880899,SESA,1,1,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,33,GENERAL IGNACIO ZARAGOZA (VENADERO),CE,A,CENTRO DE SALUD RURAL IGNACIO ZARAGOZA,1,3,1,0,0,0,0,1,0,0,0,0,0,,0,,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000573,1,5,34,SSA,1,A,1,1979-11-15,-102.494,21.9284,SESA,1,1,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,34,GRACIAS A DIOS,CE,A,CENTRO DE SALUD RURAL GRACIAS A DIOS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000585,1,5,41,SSA,1,C,1,1978-04-29,-102.292,21.9993,SESA,1,1,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,41,JESUS GOMEZ PORTUGAL (MARGARITAS),CE,C,CENTRO DE SALUD RURAL JESUS GOMEZ PORTUGAL,1,4,3,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,9,1,0,4,4,0,0,0,0,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000590,1,5,104,SSA,1,A,1,1979-11-15,-102.534,21.8482,SESA,1,1,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,104,TAPIAS VIEJAS,CE,A,CENTRO DE SALUD RURAL TAPIAS VIEJAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000602,1,5,109,SSA,1,B,1,1989-06-18,-102.316,22.0214,SESA,1,1,CAMBIO,1,AGUASCALIENTES,1,AGUASCALIENTES,5,JESUS MARIA,109,VALLADOLID,CE,B,CENTRO DE SALUD RURAL VALLADOLID,1,2,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000614,1,6,1,SSA,2,M,1,1980-06-01,-102.27934,22.149965,SESA,2,2,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,6,PABELLON DE ARTEAGA,1,PABELLON DE ARTEAGA,HO,M,HOSPITAL GENERAL PABELLON DE ARTEAGA,1,5,0,0,1,1,0,0,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,30,0,3,12,3,9,3,0,0,10,3,2,2,0,3,0,0,0,0,5,2,1,73,21,11,11,7,5,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,8,8,7,5,1,1,0,0,142,75,8,28,31,9,8,1,0,11,4,5,0,0,0,2,0,30,0,2,0,7,4,0,0,0,8,1,2,0,0,6,0,95,49,6,10,10,20,0,1,1,2,0,0,0,0,0,0,0,0,2016
ASSSA000626,1,6,1,SSA,1,J,1,2000-05-30,-102.274,22.141701,SESA,1,2,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,6,PABELLON DE ARTEAGA,1,PABELLON DE ARTEAGA,CE,J,CENTRO DE SALUD URBANO PABELLON DE ARTEAGA,1,6,5,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,25,2,0,6,17,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,7,7,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000631,1,6,2,SSA,1,A,1,1981-03-02,-102.267,22.091299,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,6,PABELLON DE ARTEAGA,2,LAS ANIMAS,CE,A,CENTRO DE SALUD RURAL LAS ANIMAS,1,2,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000643,1,6,7,SSA,1,B,1,1980-04-18,-102.302,22.106001,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,6,PABELLON DE ARTEAGA,7,EMILIANO ZAPATA,CE,B,CENTRO DE SALUD RURAL EMILIANO ZAPATA,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,6,2,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000655,1,7,1,SSA,2,M,1,1975-08-01,-102.3213,22.224827,SESA,2,2,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,7,RINCON DE ROMOS,1,RINCON DE ROMOS,HO,M,HOSPITAL GENERAL RINCON DE ROMOS,1,12,0,1,1,1,1,0,0,0,0,0,1,1,1,,0,1,4,0,0,0,0,42,0,6,14,6,12,4,0,0,18,6,0,6,0,2,0,0,4,9,10,3,2,63,16,10,11,6,4,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,8,2,10,9,1,0,0,0,188,126,18,24,20,9,8,1,0,21,12,8,0,0,0,1,0,39,0,1,0,5,4,0,0,0,10,1,0,0,0,18,0,98,49,6,8,10,25,0,1,3,1,0,0,0,0,0,1,0,0,2016
ASSSA000660,1,7,1,SSA,1,J,1,2001-05-30,-102.327,22.225201,SESA,1,2,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,7,RINCON DE ROMOS,1,RINCON DE ROMOS,CE,J,CENTRO DE SALUD URBANO RINCON DE ROMOS,1,5,4,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,31,8,0,9,14,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000672,1,7,10,SSA,1,A,1,1981-02-23,-102.371,22.260201,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,7,RINCON DE ROMOS,10,LA BOQUILLA,CE,A,CENTRO DE SALUD RURAL LA BOQUILLA,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
ASSSA000684,1,7,30,SSA,1,B,1,1974-11-23,-102.339,22.1791,SESA,1,1,CAMBIO,1,AGUASCALIENTES,2,RINCON DE ROMOS,7,RINCON DE ROMOS,30,PABELLON DE HIDALGO,CE,B,CENTRO DE SALUD RURAL PABELLON DE HIDALGO,1,3,2,0,0,0,0,1,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2016
